time,theta,omega
10.85000000000002,-0.8964746347373739,-3.2931385624792466
10.90000000000002,-1.0611315628613363,-2.8538659914579334
10.95000000000002,-1.203824862434233,-2.3339115256558784
11.000000000000021,-1.3205204387170268,-1.7440373430631042
11.050000000000022,-1.407722305870182,-1.096982328091761
11.100000000000023,-1.46257142227477,-0.40719839821537174
11.150000000000023,-1.4829313421855388,0.3094615986992657
11.200000000000024,-1.4674582622505754,1.0360979563701798
11.250000000000025,-1.4156533644320664,1.755152504872962
11.300000000000026,-1.3278957391884183,2.4488226534446746
11.350000000000026,-1.2054546065161846,3.099491565647
11.400000000000027,-1.0504800282338347,3.6901643228399306
11.450000000000028,-0.8659718120918382,4.204899536674509
11.500000000000028,-0.6557268352581127,4.62922572459951
11.55000000000003,-0.4242655490281372,4.950531873875986
11.60000000000003,-0.1767389553343379,5.158421992899773
11.65000000000003,0.08118214431065077,5.245024081013598
11.700000000000031,0.34343334836133066,5.205244830301379
11.750000000000032,0.6036955898763996,5.036962489604327
11.800000000000033,0.855543714356616,4.741151650564891
11.850000000000033,1.0926012968848606,4.3219352305301495
11.900000000000034,1.308698058411368,3.7865605950565677
11.950000000000035,1.4980260881641965,3.145298546434997
12.000000000000036,1.6552910154859464,2.4112657632345407
12.050000000000036,1.7758543036476735,1.6001731656464269
12.100000000000037,1.855862961929995,0.7300045568590667
12.150000000000038,1.8923631897729483,-0.17936829448663083
12.200000000000038,1.8833947750486166,-1.1066262574753756
12.250000000000039,1.828063462174848,-2.029489697249198
12.30000000000004,1.7265889773123881,-2.9252407937148734
12.35000000000004,1.5803269376266444,-3.7712693925979437
12.400000000000041,1.3917634679967472,-4.545629592035
12.450000000000042,1.1644819883949973,-5.227593691353405
12.500000000000043,0.9031023038273269,-5.798189865666954
12.550000000000043,0.6131928105439792,-6.240709994542344
12.600000000000044,0.301157310816862,-6.541174471708894
12.650000000000045,-0.025901412768582766,-6.688741554009156
12.700000000000045,-0.3603384904690406,-6.676049861752551
12.750000000000046,-0.6941409835566681,-6.499484001422721
12.800000000000047,-1.0191151836278043,-6.159354919479954
12.850000000000048,-1.327082929601802,-5.65998847950233
12.900000000000048,-1.6100823535769186,-5.009717843997446
12.950000000000049,-1.860568245776791,-4.220777490744756
13.00000000000005,-2.0716071203140287,-3.309099050314128
13.05000000000005,-2.237062072829735,-2.294011561360254
13.100000000000051,-2.3517626508977476,-1.1978511456736838
13.150000000000052,-2.4116552081814318,-0.04548744673378735
13.200000000000053,-2.413929580518121,1.1362236052751145
13.250000000000053,-2.3571184002543655,2.319049099728994
13.300000000000054,-2.2411659452679156,3.4740371158536334
13.350000000000055,-2.067464089475234,4.572208429034912
13.400000000000055,-1.8388536680234884,5.585265832877777
13.450000000000056,-1.5595903763795995,6.4863041302092865
13.500000000000057,-1.235275169869135,7.250503414635291
13.550000000000058,-0.8727499991373706,7.855788247871167
13.600000000000058,-0.47996058674381226,8.283435747448479
