time,theta,omega
17.95000000000012,0.09788089523527604,0.09242435157408938
18.00000000000012,0.10010403088071625,0.0444627129088041
18.05000000000012,0.0998746177695789,-0.004588262222746865
18.100000000000122,0.09719827652308688,-0.05352682492984053
18.150000000000123,0.09214057750177923,-0.10115398042615312
18.200000000000124,0.08482543433167798,-0.14630286340202495
18.250000000000124,0.07543206802045062,-0.18786732622454716
18.300000000000125,0.06419061604272222,-0.22482903955456796
18.350000000000126,0.05137649397194713,-0.2562824414155018
18.400000000000126,0.037303647798859335,-0.28145692346175594
18.450000000000127,0.022316862254699484,-0.299735710883197
18.500000000000128,0.0067833135852994955,-0.31067097338799976
18.55000000000013,-0.008916426266940329,-0.3139947970447965
18.60000000000013,-0.024397713675640115,-0.30962574817399574
18.65000000000013,-0.03928125709928672,-0.29767086847293206
18.70000000000013,-0.053202409724000796,-0.27842305249428156
18.75000000000013,-0.06582010331047686,-0.2523538717295212
18.800000000000132,-0.07682520436584624,-0.22010202110738752
18.850000000000133,-0.08594808791425237,-0.18245767096812288
18.900000000000134,-0.09296524330875934,-0.1403431078901392
18.950000000000134,-0.0977047502422017,-0.09479013866884713
19.000000000000135,-0.10005049079471011,-0.04691481105016829
19.050000000000136,-0.09994499432274813,0.002109929439239676
19.100000000000136,-0.09739084548987882,0.051082976657386266
19.150000000000137,-0.09245062094250747,0.0988044909474269
19.200000000000138,-0.0852453561820447,0.14410529520925558
19.25000000000014,-0.07595158019512183,0.18587551973845748
19.30000000000014,-0.06479699049341847,0.22309179403406718
19.35000000000014,-0.05205487452462636,0.25484231937584223
19.40000000000014,-0.0380374141299809,0.2803492078929091
19.45000000000014,-0.023088037089150908,0.2989875408165998
19.500000000000142,-0.007573003139636721,0.31030067899028374
19.550000000000143,0.008127569386798567,0.3140114505287057
19.600000000000144,0.02362901646325729,0.31002894152917443
19.650000000000144,0.03855155263636621,0.2984507234621784
19.700000000000145,0.05252957576988416,0.27956046267035894
19.750000000000146,0.06522062429703994,0.2538209705431157
19.800000000000146,0.07631376752891825,0.22186286463756613
19.850000000000147,0.08553722345633806,0.18446911854839618
19.900000000000148,0.0926650174090776,0.14255587905479053
19.95000000000015,0.09752251843529472,0.0971500205243425
20.00000000000015,0.09999071775984712,0.04936398649104808
20.05000000000015,0.10000914449928328,0.00036853478872298645
20.10000000000015,0.09757734719848699,-0.04863594601592582
20.15000000000015,0.09275490489132776,-0.09644884614318446
20.200000000000152,0.085659967414331,-0.14189874953993506
20.250000000000153,0.07646636073568314,-0.18387213357295726
20.300000000000153,0.06539932821901104,-0.221340650333442
20.350000000000154,0.052730012160973165,-0.25338632116075743
20.400000000000155,0.03876881080499145,-0.2792240271196343
20.450000000000156,0.023857773584287444,-0.2982207444140801
20.500000000000156,0.008362220910768395,-0.30991105347038095
20.550000000000157,-0.00733820617506448,-0.3140085417166575
20.600000000000158,-0.022858847209608277,-0.3104128206908759
20.65000000000016,-0.03781944648751667,-0.29921198555816786
20.70000000000016,-0.051853469326480904,-0.28068045677928466
20.75000000000016,-0.06461708216694635,-0.25527225680930904
20.80000000000016,-0.07579757649432162,-0.22360988654750533
20.85000000000016,-0.085121030197586,-0.18646907406528773
20.900000000000162,-0.09235901866100954,-0.1447597692684706
20.950000000000163,-0.09733421116723834,-0.09950385012457591
21.000000000000163,-0.0999247154998698,-0.05181008665262912
21.050000000000164,-0.10006706430275444,-0.002846976057692914
21.100000000000165,-0.09775777003022161,0.046185885450656765
21.150000000000166,-0.09305341039194834,0.09408719276546537
21.200000000000166,-0.08606924219907233,0.13968336385752006
21.250000000000167,-0.07697637757231905,0.1818572925350655
