pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H5,2017,2017,2017,6,1,1,Import,124,b'Canada',CAN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",1,No Quantity,,,0,,,,1118,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,17569,,17569.0,,259737,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4089,,4089.0,,330505,,,0
H5,2017,2017,2017,6,1,1,Import,152,b'Chile',CHL,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,100,,100.0,,12481,,,0
H5,2017,2017,2017,6,1,1,Import,156,b'China',CHN,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,49,,49.0,,1082,,,0
H5,2017,2017,2017,6,1,1,Import,156,b'China',CHN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,6869,,6869.0,,84812,,,6
H5,2017,2017,2017,6,1,1,Import,170,b'Colombia',COL,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5,,5.0,,690,,,0
H5,2017,2017,2017,6,1,1,Import,188,b'Costa Rica',CRI,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,19,,19.0,,223,,,0
H5,2017,2017,2017,6,1,1,Import,188,b'Costa Rica',CRI,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,48,,,0
H5,2017,2017,2017,6,1,1,Import,191,b'Croatia',HRV,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,16,,16.0,,138277,,,6
H5,2017,2017,2017,6,1,1,Import,196,b'Cyprus',CYP,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5,,5.0,,64,,,0
H5,2017,2017,2017,6,1,1,Import,203,b'Czechia',CZE,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10336,,10336.0,,472462,,,0
H5,2017,2017,2017,6,1,1,Import,208,b'Denmark',DNK,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,15,,15.0,,148,,,0
H5,2017,2017,2017,6,1,1,Import,208,b'Denmark',DNK,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1669,,1669.0,,26426,,,0
H5,2017,2017,2017,6,1,1,Import,214,b'Dominican Rep.',DOM,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,22,,22.0,,206,,,6
H5,2017,2017,2017,6,1,1,Import,233,b'Estonia',EST,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4,,4.0,,23,,,0
H5,2017,2017,2017,6,1,1,Import,233,b'Estonia',EST,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,33,,33.0,,631,,,0
H5,2017,2017,2017,6,1,1,Import,242,b'Fiji',FJI,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4274,,4274.0,,22303,,,0
H5,2017,2017,2017,6,1,1,Import,246,b'Finland',FIN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,520,,520.0,,11791,,,0
H5,2017,2017,2017,6,1,1,Import,251,b'France',FRA,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,114,,114.0,,1321,,,6
H5,2017,2017,2017,6,1,1,Import,251,b'France',FRA,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10301,,10301.0,,261201,,,0
H5,2017,2017,2017,6,1,1,Import,276,b'Germany',DEU,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,121,,121.0,,15972,,,0
H5,2017,2017,2017,6,1,1,Import,276,b'Germany',DEU,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,46466,,46466.0,,688640,,,0
H5,2017,2017,2017,6,1,1,Import,300,b'Greece',GRC,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,12175,,12175.0,,33044,,,0
H5,2017,2017,2017,6,1,1,Import,304,b'Greenland',GRL,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5,,5.0,,711,,,0
H5,2017,2017,2017,6,1,1,Import,320,b'Guatemala',GTM,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,11,,11.0,,440,,,0
H5,2017,2017,2017,6,1,1,Import,344,"b'China, Hong Kong SAR'",HKG,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,7595,,7595.0,,68960,,,6
H5,2017,2017,2017,6,1,1,Import,344,"b'China, Hong Kong SAR'",HKG,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,0,,0.0,,1,,,6
H5,2017,2017,2017,6,1,1,Import,348,b'Hungary',HUN,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,14,,14.0,,70,,,6
H5,2017,2017,2017,6,1,1,Import,348,b'Hungary',HUN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,185182,,185182.0,,4091186,,,0
H5,2017,2017,2017,6,1,1,Import,360,b'Indonesia',IDN,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,41583,,41583.0,,235110,,,0
H5,2017,2017,2017,6,1,1,Import,360,b'Indonesia',IDN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,720,,720.0,,62369,,,0
H5,2017,2017,2017,6,1,1,Import,364,b'Iran',IRN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,23,,23.0,,509,,,0
H5,2017,2017,2017,6,1,1,Import,372,b'Ireland',IRL,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,678,,,0
H5,2017,2017,2017,6,1,1,Import,376,b'Israel',ISR,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,550,,550.0,,5000,,,6
H5,2017,2017,2017,6,1,1,Import,376,b'Israel',ISR,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3304,,3304.0,,30000,,,6
H5,2017,2017,2017,6,1,1,Import,381,b'Italy',ITA,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,192399,,192399.0,,931646,,,0
H5,2017,2017,2017,6,1,1,Import,392,b'Japan',JPN,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,58,,58.0,,5234,,,0
H5,2017,2017,2017,6,1,1,Import,392,b'Japan',JPN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,58,,58.0,,5822,,,0
H5,2017,2017,2017,6,1,1,Import,398,b'Kazakhstan',KAZ,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,18,,18.0,,601,,,0
H5,2017,2017,2017,6,1,1,Import,410,b'Rep. of Korea',KOR,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,33,,33.0,,2884,,,0
H5,2017,2017,2017,6,1,1,Import,410,b'Rep. of Korea',KOR,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,7,,7.0,,311,,,0
H5,2017,2017,2017,6,1,1,Import,418,"b""Lao People's Dem. Rep.""",LAO,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4812,,4812.0,,49372,,,6
H5,2017,2017,2017,6,1,1,Import,418,"b""Lao People's Dem. Rep.""",LAO,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,254,,254.0,,2609,,,6
H5,2017,2017,2017,6,1,1,Import,428,b'Latvia',LVA,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1205,,1205.0,,73406,,,0
H5,2017,2017,2017,6,1,1,Import,440,b'Lithuania',LTU,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,96,,96.0,,5600,,,0
H5,2017,2017,2017,6,1,1,Import,442,b'Luxembourg',LUX,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,12,,12.0,,638,,,0
H5,2017,2017,2017,6,1,1,Import,458,b'Malaysia',MYS,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5652,,5652.0,,33257,,,0
H5,2017,2017,2017,6,1,1,Import,458,b'Malaysia',MYS,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,9708,,9708.0,,9051,,,0
H5,2017,2017,2017,6,1,1,Import,462,b'Maldives',MDV,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1344,,1344.0,,4999,,,0
H5,2017,2017,2017,6,1,1,Import,470,b'Malta',MLT,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,789,,789.0,,2467,,,0
H5,2017,2017,2017,6,1,1,Import,480,b'Mauritius',MUS,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,43,,43.0,,1666,,,0
H5,2017,2017,2017,6,1,1,Import,490,"b'Other Asia, nes'",,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,12,,12.0,,920,,,0
H5,2017,2017,2017,6,1,1,Import,496,b'Mongolia',MNG,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,20,,20.0,,449,,,0
H5,2017,2017,2017,6,1,1,Import,499,b'Montenegro',MNE,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,321,,321.0,,1965,,,0
H5,2017,2017,2017,6,1,1,Import,504,b'Morocco',MAR,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,6996,,6996.0,,240712,,,0
H5,2017,2017,2017,6,1,1,Import,528,b'Netherlands',NLD,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,35,,35.0,,2759,,,0
H5,2017,2017,2017,6,1,1,Import,528,b'Netherlands',NLD,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,57578,,57578.0,,727786,,,0
H5,2017,2017,2017,6,1,1,Import,554,b'New Zealand',NZL,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,54913,,54913.0,,498559,,,6
H5,2017,2017,2017,6,1,1,Import,579,b'Norway',NOR,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,31,,31.0,,1270,,,0
H5,2017,2017,2017,6,1,1,Import,579,b'Norway',NOR,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,193,,193.0,,6044,,,0
H5,2017,2017,2017,6,1,1,Import,586,b'Pakistan',PAK,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,61,,61.0,,554,,,6
H5,2017,2017,2017,6,1,1,Import,600,b'Paraguay',PRY,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,109,,,0
H5,2017,2017,2017,6,1,1,Import,604,b'Peru',PER,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,52,,,0
H5,2017,2017,2017,6,1,1,Import,616,b'Poland',POL,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,574,,574.0,,26816,,,6
H5,2017,2017,2017,6,1,1,Import,620,b'Portugal',PRT,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4578,,4578.0,,15418,,,6
H5,2017,2017,2017,6,1,1,Import,642,b'Romania',ROU,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,6989,,6989.0,,123366,,,0
H5,2017,2017,2017,6,1,1,Import,643,b'Russian Federation',RUS,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,49,,49.0,,252,,,0
H5,2017,2017,2017,6,1,1,Import,643,b'Russian Federation',RUS,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,124848,,124848.0,,423552,,,0
H5,2017,2017,2017,6,1,1,Import,688,b'Serbia',SRB,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1145,,1145.0,,8667,,,6
H5,2017,2017,2017,6,1,1,Import,699,b'India',IND,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,4,,,0
H5,2017,2017,2017,6,1,1,Import,699,b'India',IND,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,47,,47.0,,2024,,,6
H5,2017,2017,2017,6,1,1,Import,703,b'Slovakia',SVK,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,13991,,13991.0,,109298,,,0
H5,2017,2017,2017,6,1,1,Import,705,b'Slovenia',SVN,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10,,10.0,,155,,,0
H5,2017,2017,2017,6,1,1,Import,705,b'Slovenia',SVN,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1504631,,1504631.0,,158677,,,0
H5,2017,2017,2017,6,1,1,Import,705,b'Slovenia',SVN,51,b'Armenia',ARM,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,8,,8.0,,318,,,0
H5,2017,2017,2017,6,1,1,Import,710,b'South Africa',ZAF,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,69,,69.0,,3609,,,0
H5,2017,2017,2017,6,1,1,Import,710,b'South Africa',ZAF,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,27,,27.0,,1466,,,0
H5,2017,2017,2017,6,1,1,Import,724,b'Spain',ESP,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,0,,0.0,,224,,,0
H5,2017,2017,2017,6,1,1,Import,724,b'Spain',ESP,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,69616,,69616.0,,835217,,,0
H5,2017,2017,2017,6,1,1,Import,752,b'Sweden',SWE,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,754,,754.0,,3867,,,6
H5,2017,2017,2017,6,1,1,Import,752,b'Sweden',SWE,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3818,,3818.0,,19574,,,6
H5,2017,2017,2017,6,1,1,Import,757,b'Switzerland',CHE,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,89,,89.0,,2818,,,0
H5,2017,2017,2017,6,1,1,Import,757,b'Switzerland',CHE,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,5474,,5474.0,,98991,,,0
H5,2017,2017,2017,6,1,1,Import,757,b'Switzerland',CHE,51,b'Armenia',ARM,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,16,,16.0,,1381,,,0
H5,2017,2017,2017,6,1,1,Import,764,b'Thailand',THA,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,12136,,12136.0,,34705,,,6
H5,2017,2017,2017,6,1,1,Import,764,b'Thailand',THA,40,b'Austria',AUT,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,602,,602.0,,17365,,,6
H5,2017,2017,2017,6,1,1,Import,792,b'Turkey',TUR,36,b'Australia',AUS,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,756,,,0
